1,001,1,12,92976
1,001,2,17,105478
1,001,3,7,110358
1,001,4,20,117560
1,001,5,27,100103
1,001,6,21,103186
1,001,7,51,145755
1,001,8,79,153784
1,001,9,140,146741
1,001,10,197,94407
1,001,11,295,94450
1,001,12,451,88441
1,001,13,666,80931
1,001,14,697,67142
1,001,15,744,48923
1,001,16,702,38193
1,001,17,534,26724
1,001,18,602,24605
1,001,19,5,0
2,001,1,10,85838
2,001,2,5,98663
2,001,3,7,106268
2,001,4,14,111125
2,001,5,28,92765
2,001,6,44,95903
2,001,7,90,139720
2,001,8,185,151234
2,001,9,253,145826
2,001,10,275,98831
2,001,11,304,97251
2,001,12,429,92467
2,001,13,471,83601
2,001,14,526,66565
2,001,15,444,50993
2,001,16,453,36349
2,001,17,386,29483
2,001,18,454,29193
2,001,19,3,0
1,002,1,12,92976
1,002,2,17,105478
1,002,3,7,110358
1,002,4,19,117560
1,002,5,27,100103
1,002,6,17,103186
1,002,7,40,145755
1,002,8,66,153784
1,002,9,112,146741
1,002,10,166,94407
1,002,11,261,94450
1,002,12,392,88441
1,002,13,581,80931
1,002,14,610,67142
1,002,15,652,48923
1,002,16,639,38193
1,002,17,465,26724
1,002,18,534,24605
1,002,19,5,0
2,002,1,10,85838
2,002,2,5,98663
2,002,3,7,106268
2,002,4,14,111125
2,002,5,27,92765
2,002,6,42,95903
2,002,7,85,139720
2,002,8,167,151234
2,002,9,223,145826
2,002,10,251,98831
2,002,11,270,97251
2,002,12,378,92467
2,002,13,420,83601
2,002,14,465,66565
2,002,15,399,50993
2,002,16,394,36349
2,002,17,342,29483
2,002,18,393,29193
2,002,19,3,0
1,003,1,0,92976
1,003,2,0,105478
1,003,3,0,110358
1,003,4,0,117560
1,003,5,3,100103
1,003,6,0,103186
1,003,7,2,145755
1,003,8,2,153784
1,003,9,11,146741
1,003,10,18,94407
1,003,11,21,94450
1,003,12,29,88441
1,003,13,36,80931
1,003,14,28,67142
1,003,15,26,48923
1,003,16,21,38193
1,003,17,20,26724
1,003,18,25,24605
1,003,19,0,0
2,003,1,0,85838
2,003,2,0,98663
2,003,3,0,106268
2,003,4,0,111125
2,003,5,0,92765
2,003,6,0,95903
2,003,7,1,139720
2,003,8,1,151234
2,003,9,3,145826
2,003,10,8,98831
2,003,11,8,97251
2,003,12,6,92467
2,003,13,6,83601
2,003,14,16,66565
2,003,15,14,50993
2,003,16,6,36349
2,003,17,10,29483
2,003,18,14,29193
2,003,19,0,0
1,004,1,0,92976
1,004,2,0,105478
1,004,3,0,110358
1,004,4,0,117560
1,004,5,0,100103
1,004,6,0,103186
1,004,7,0,145755
1,004,8,1,153784
1,004,9,2,146741
1,004,10,5,94407
1,004,11,1,94450
