1,001,1,70,574800
1,001,2,68,594000
1,001,3,78,669800
1,001,4,95,743100
1,001,5,80,745200
1,001,6,130,645700
1,001,7,166,553700
1,001,8,253,537900
1,001,9,399,512400
1,001,10,637,453300
1,001,11,856,359000
1,001,12,849,251300
1,001,13,1051,198900
1,001,14,1292,184100
1,001,15,1316,149400
1,001,16,867,170300
1,001,17,462,0
1,001,18,221,0
1,001,19,104,0
2,001,1,48,539700
2,001,2,44,563300
2,001,3,66,634800
2,001,4,77,708800
2,001,5,111,721500
2,001,6,177,651100
2,001,7,252,572700
2,001,8,436,565900
2,001,9,731,510100
2,001,10,792,438300
2,001,11,819,347500
2,001,12,664,258900
2,001,13,631,199400
2,001,14,683,181400
2,001,15,626,145700
2,001,16,444,170600
2,001,17,283,0
2,001,18,123,0
2,001,19,90,0
1,002,1,70,574800
1,002,2,67,594000
1,002,3,77,669800
1,002,4,92,743100
1,002,5,79,745200
1,002,6,124,645700
1,002,7,150,553700
1,002,8,240,537900
1,002,9,385,512400
1,002,10,594,453300
1,002,11,808,359000
1,002,12,818,251300
1,002,13,1004,198900
1,002,14,1222,184100
1,002,15,1238,149400
1,002,16,811,170300
1,002,17,412,0
1,002,18,185,0
1,002,19,89,0
2,002,1,48,539700
2,002,2,43,563300
2,002,3,65,634800
2,002,4,75,708800
2,002,5,105,721500
2,002,6,172,651100
2,002,7,247,572700
2,002,8,425,565900
2,002,9,714,510100
2,002,10,771,438300
2,002,11,787,347500
2,002,12,634,258900
2,002,13,599,199400
2,002,14,623,181400
2,002,15,569,145700
2,002,16,391,170600
2,002,17,248,0
2,002,18,100,0
2,002,19,78,0
1,003,1,0,574800
1,003,2,0,594000
1,003,3,8,669800
1,003,4,11,743100
1,003,5,15,745200
1,003,6,11,645700
1,003,7,19,553700
1,003,8,22,537900
1,003,9,48,512400
1,003,10,61,453300
1,003,11,47,359000
1,003,12,44,251300
1,003,13,47,198900
1,003,14,50,184100
1,003,15,51,149400
1,003,16,38,170300
1,003,17,16,0
1,003,18,5,0
1,003,19,3,0
2,003,1,0,539700
2,003,2,3,563300
