1,001,1,68,366723
1,001,2,47,370116
1,001,3,57,362124
1,001,4,93,371737
1,001,5,118,388940
1,001,6,156,325591
1,001,7,147,289134
1,001,8,149,254128
1,001,9,227,224545
1,001,10,276,178539
1,001,11,408,149058
1,001,12,538,107174
1,001,13,650,81281
1,001,14,764,63263
1,001,15,909,53294
1,001,16,804,81890
1,001,17,612,0
1,001,18,546,0
1,001,19,83,0
2,001,1,64,353245
2,001,2,47,360284
2,001,3,46,359301
2,001,4,64,391962
2,001,5,111,414923
2,001,6,165,355911
2,001,7,284,314471
2,001,8,391,289374
2,001,9,589,251801
2,001,10,680,201821
2,001,11,732,166718
2,001,12,702,120933
2,001,13,731,96277
2,001,14,753,79875
2,001,15,730,63458
2,001,16,677,114629
2,001,17,607,0
2,001,18,590,0
2,001,19,96,0
1,002,1,68,366723
1,002,2,46,370116
1,002,3,54,362124
1,002,4,89,371737
1,002,5,108,388940
1,002,6,142,325591
1,002,7,127,289134
1,002,8,135,254128
1,002,9,179,224545
1,002,10,229,178539
1,002,11,321,149058
1,002,12,418,107174
1,002,13,531,81281
1,002,14,623,63263
1,002,15,735,53294
1,002,16,685,81890
1,002,17,497,0
1,002,18,424,0
1,002,19,41,0
2,002,1,64,353245
2,002,2,46,360284
2,002,3,46,359301
2,002,4,59,391962
2,002,5,106,414923
2,002,6,151,355911
2,002,7,263,314471
2,002,8,369,289374
2,002,9,522,251801
2,002,10,614,201821
2,002,11,652,166718
2,002,12,626,120933
2,002,13,614,96277
2,002,14,608,79875
2,002,15,593,63458
2,002,16,512,114629
2,002,17,430,0
2,002,18,424,0
2,002,19,57,0
1,003,1,0,366723
1,003,2,0,370116
1,003,3,0,362124
1,003,4,1,371737
1,003,5,1,388940
1,003,6,0,325591
1,003,7,0,289134
1,003,8,2,254128
1,003,9,1,224545
1,003,10,1,178539
1,003,11,6,149058
1,003,12,8,107174
1,003,13,5,81281
1,003,14,6,63263
1,003,15,4,53294
1,003,16,7,81890
1,003,17,5,0
1,003,18,9,0
1,003,19,0,0
2,003,1,0,353245
2,003,2,0,360284
2,003,3,1,359301
2,003,4,1,391962
2,003,5,1,414923
2,003,6,4,355911
2,003,7,4,314471
2,003,8,2,289374
2,003,9,5,251801
2,003,10,3,201821
2,003,11,8,166718
2,003,12,9,120933
2,003,13,6,96277
2,003,14,3,79875
2,003,15,11,63458
2,003,16,8,114629
2,003,17,5,0
2,003,18,10,0
2,003,19,0,0
1,004,1,0,366723
1,004,2,0,370116
1,004,3,0,362124
1,004,4,0,371737
1,004,5,0,388940
1,004,6,0,325591
1,004,7,0,289134
1,004,8,0,254128
1,004,9,0,224545
1,004,10,0,178539
1,004,11,0,149058
1,004,12,0,107174
1,004,13,0,81281
1,004,14,0,63263
1,004,15,0,53294
1,004,16,0,81890
1,004,17,0,0
1,004,18,0,0
1,004,19,0,0
2,004,1,0,353245
2,004,2,0,360284
2,004,3,0,359301
2,004,4,1,391962
2,004,5,0,414923
2,004,6,0,355911
2,004,7,0,314471
2,004,8,0,289374
2,004,9,0,251801
2,004,10,0,201821
2,004,11,0,166718
2,004,12,1,120933
2,004,13,0,96277
2,004,14,1,79875
2,004,15,0,63458
2,004,16,1,114629
2,004,17,0,0
2,004,18,0,0
2,004,19,0,0
1,005,1,0,366723
