1,001,1,40,383713
1,001,2,37,284155
1,001,3,36,233656
1,001,4,36,293620
1,001,5,63,404211
1,001,6,154,393880
1,001,7,292,300649
1,001,8,299,173444
1,001,9,241,121709
1,001,10,187,97486
1,001,11,185,66433
1,001,12,167,41059
1,001,13,181,33058
1,001,14,276,19889
1,001,15,242,13297
1,001,16,155,11692
1,001,17,119,0
1,001,18,70,0
1,001,19,77,0
2,001,1,29,388358
2,001,2,30,295938
2,001,3,33,261284
2,001,4,29,401654
2,001,5,89,463416
2,001,6,190,350209
2,001,7,317,218729
2,001,8,333,141475
2,001,9,334,106747
2,001,10,316,76909
2,001,11,280,52209
2,001,12,281,30847
2,001,13,227,23709
2,001,14,226,14578
2,001,15,176,10180
2,001,16,105,12424
2,001,17,66,0
2,001,18,39,0
2,001,19,77,0
1,002,1,40,383713
1,002,2,37,284155
1,002,3,36,233656
1,002,4,34,293620
1,002,5,58,404211
1,002,6,152,393880
1,002,7,285,300649
1,002,8,295,173444
1,002,9,235,121709
1,002,10,185,97486
1,002,11,184,66433
1,002,12,166,41059
1,002,13,178,33058
1,002,14,265,19889
1,002,15,238,13297
1,002,16,155,11692
1,002,17,118,0
1,002,18,69,0
1,002,19,75,0
2,002,1,29,388358
2,002,2,30,295938
2,002,3,33,261284
2,002,4,29,401654
2,002,5,87,463416
2,002,6,185,350209
2,002,7,311,218729
2,002,8,330,141475
2,002,9,331,106747
2,002,10,313,76909
2,002,11,275,52209
2,002,12,278,30847
2,002,13,221,23709
2,002,14,222,14578
2,002,15,173,10180
2,002,16,105,12424
2,002,17,66,0
2,002,18,39,0
2,002,19,73,0
1,003,1,0,383713
1,003,2,3,284155
1,003,3,1,233656
1,003,4,1,293620
1,003,5,5,404211
1,003,6,4,393880
1,003,7,1,300649
1,003,8,3,173444
1,003,9,3,121709
1,003,10,3,97486
1,003,11,4,66433
1,003,12,7,41059
1,003,13,6,33058
1,003,14,7,19889
1,003,15,1,13297
1,003,16,2,11692
1,003,17,1,0
1,003,18,0,0
1,003,19,0,0
2,003,1,1,388358
2,003,2,0,295938
2,003,3,1,261284
2,003,4,1,401654
2,003,5,1,463416
2,003,6,1,350209
2,003,7,4,218729
2,003,8,7,141475
2,003,9,0,106747
2,003,10,1,76909
2,003,11,5,52209
2,003,12,4,30847
2,003,13,2,23709
2,003,14,2,14578
2,003,15,1,10180
2,003,16,3,12424
2,003,17,0,0
2,003,18,1,0
2,003,19,1,0
1,004,1,0,383713
1,004,2,0,284155
1,004,3,0,233656
1,004,4,0,293620
1,004,5,0,404211
1,004,6,0,393880
1,004,7,0,300649
1,004,8,0,173444
1,004,9,0,121709
1,004,10,0,97486
1,004,11,0,66433
1,004,12,0,41059
1,004,13,0,33058
1,004,14,0,19889
1,004,15,0,13297
1,004,16,0,11692
1,004,17,0,0
1,004,18,0,0
1,004,19,0,0
2,004,1,0,388358
2,004,2,0,295938
2,004,3,0,261284
2,004,4,0,401654
2,004,5,0,463416
2,004,6,0,350209
2,004,7,0,218729
2,004,8,0,141475
2,004,9,0,106747
2,004,10,0,76909
2,004,11,0,52209
2,004,12,0,30847
2,004,13,0,23709
2,004,14,0,14578
2,004,15,0,10180
2,004,16,0,12424
2,004,17,0,0
2,004,18,0,0
2,004,19,0,0
1,005,1,0,383713
1,005,2,0,284155
1,005,3,0,233656
1,005,4,0,293620
1,005,5,1,404211
1,005,6,0,393880
1,005,7,0,300649
1,005,8,1,173444
1,005,9,0,121709
1,005,10,1,97486
1,005,11,0,66433
1,005,12,2,41059
1,005,13,2,33058
1,005,14,1,19889
1,005,15,0,13297
1,005,16,1,11692
1,005,17,0,0
1,005,18,0,0
1,005,19,0,0
2,005,1,0,388358
2,005,2,0,295938
2,005,3,0,261284
2,005,4,0,401654
2,005,5,0,463416
2,005,6,0,350209
2,005,7,1,218729
2,005,8,1,141475
2,005,9,0,106747
2,005,10,1,76909
2,005,11,1,52209
2,005,12,0,30847
2,005,13,0,23709
2,005,14,1,14578
2,005,15,0,10180
2,005,16,0,12424
2,005,17,0,0
2,005,18,0,0
2,005,19,0,0
1,006,1,0,383713
1,006,2,0,284155
1,006,3,0,233656
1,006,4,0,293620
1,006,5,0,404211
1,006,6,0,393880
1,006,7,0,300649
1,006,8,0,173444
1,006,9,0,121709
1,006,10,0,97486
1,006,11,0,66433
1,006,12,0,41059
1,006,13,0,33058
1,006,14,0,19889
1,006,15,0,13297
1,006,16,0,11692
1,006,17,0,0
1,006,18,0,0
1,006,19,0,0
2,006,1,0,388358
2,006,2,0,295938
2,006,3,0,261284
2,006,4,0,401654
2,006,5,0,463416
2,006,6,0,350209
2,006,7,0,218729
2,006,8,0,141475
2,006,9,0,106747
2,006,10,0,76909
2,006,11,0,52209
2,006,12,0,30847
2,006,13,0,23709
2,006,14,0,14578
2,006,15,0,10180
2,006,16,0,12424
2,006,17,0,0
2,006,18,0,0
2,006,19,0,0
1,007,1,0,383713
1,007,2,0,284155
1,007,3,0,233656
1,007,4,0,293620
1,007,5,1,404211
1,007,6,0,393880
1,007,7,0,300649
1,007,8,1,173444
1,007,9,0,121709
1,007,10,1,97486
1,007,11,0,66433
1,007,12,2,41059
1,007,13,2,33058
1,007,14,1,19889
1,007,15,0,13297
1,007,16,1,11692
1,007,17,0,0
1,007,18,0,0
1,007,19,0,0
2,007,1,0,388358
2,007,2,0,295938
2,007,3,0,261284
2,007,4,0,401654
2,007,5,0,463416
2,007,6,0,350209
2,007,7,1,218729
2,007,8,1,141475
2,007,9,0,106747
2,007,10,1,76909
2,007,11,1,52209
2,007,12,0,30847
2,007,13,0,23709
2,007,14,1,14578
2,007,15,0,10180
2,007,16,0,12424
2,007,17,0,0
2,007,18,0,0
2,007,19,0,0
1,008,1,0,383713
1,008,2,1,284155
1,008,3,0,233656
1,008,4,0,293620
1,008,5,0,404211
1,008,6,1,393880
1,008,7,0,300649
1,008,8,1,173444
1,008,9,1,121709
1,008,10,1,97486
1,008,11,1,66433
1,008,12,1,41059
1,008,13,1,33058
1,008,14,1,19889
1,008,15,0,13297
1,008,16,0,11692
1,008,17,1,0
1,008,18,0,0
1,008,19,0,0
2,008,1,1,388358
2,008,2,0,295938
2,008,3,0,261284
2,008,4,0,401654
2,008,5,0,463416
2,008,6,0,350209
2,008,7,0,218729
2,008,8,1,141475
2,008,9,0,106747
2,008,10,0,76909
2,008,11,2,52209
2,008,12,0,30847
2,008,13,1,23709
2,008,14,0,14578
2,008,15,1,10180
2,008,16,2,12424
2,008,17,0,0
2,008,18,0,0
2,008,19,1,0
1,009,1,0,383713
1,009,2,0,284155
1,009,3,0,233656
1,009,4,0,293620
1,009,5,0,404211
1,009,6,0,393880
1,009,7,0,300649
1,009,8,0,173444
1,009,9,0,121709
1,009,10,0,97486
1,009,11,0,66433
1,009,12,0,41059
1,009,13,0,33058
1,009,14,0,19889
1,009,15,0,13297
1,009,16,0,11692
1,009,17,0,0
1,009,18,0,0
1,009,19,0,0
2,009,1,1,388358
2,009,2,0,295938
2,009,3,0,261284
2,009,4,0,401654
2,009,5,0,463416
2,009,6,0,350209
2,009,7,0,218729
2,009,8,0,141475
2,009,9,0,106747
2,009,10,0,76909
2,009,11,0,52209
2,009,12,0,30847
2,009,13,0,23709
2,009,14,0,14578
2,009,15,0,10180
2,009,16,0,12424
2,009,17,0,0
2,009,18,0,0
2,009,19,0,0
1,010,1,0,383713
1,010,2,0,284155
1,010,3,0,233656
1,010,4,0,293620
1,010,5,0,404211
1,010,6,0,393880
1,010,7,0,300649
1,010,8,0,173444
1,010,9,1,121709
1,010,10,1,97486
1,010,11,1,66433
1,010,12,1,41059
1,010,13,0,33058
1,010,14,0,19889
1,010,15,0,13297
1,010,16,0,11692
1,010,17,0,0
1,010,18,0,0
1,010,19,0,0
2,010,1,0,388358
2,010,2,0,295938
2,010,3,0,261284
2,010,4,0,401654
2,010,5,0,463416
2,010,6,0,350209
2,010,7,0,218729
2,010,8,0,141475
2,010,9,0,106747
2,010,10,0,76909
2,010,11,1,52209
2,010,12,0,30847
2,010,13,0,23709
2,010,14,0,14578
2,010,15,0,10180
2,010,16,0,12424
2,010,17,0,0
2,010,18,0,0
2,010,19,0,0
1,011,1,0,383713
1,011,2,0,284155
